data_venda,id_pedido,id_item,produto,categoria,quantidade,valor_unitario,desconto,canal,forma_pagamento,custo_unitario,status
18/06/2025,PED-2556,,Torta de Limão,Tortas,3,"11,37",,Balcão,Cartão Débito,"4,14",Concluído
18/06/2025,PED-2557,,Bolo de Chocolate,Bolos,3,"25,25",,WhatsApp,Dinheiro,"8,95",Concluído
18/06/2025,PED-2557,,Torta de Limão,Tortas,5,"16,59",,iFood,Dinheiro,,Concluído
18/06/2025,PED-2558,,Trufa de Maracujá,Doces,2,"13,69",,Encomenda,Dinheiro,"6,44",Concluído
18/06/2025,PED-2558,,Bolo de Chocolate,Bolos,3,"15,85",,WhatsApp,Dinheiro,,Concluído
18/06/2025,PED-2558,,Pão de Queijo,Salgados,1,"30,38","1,69",WhatsApp,Cartão Débito,"12,49",Concluído
18/06/2025,PED-2559,,Coxinha,Salgados,2,"30,78","1,75",Encomenda,Dinheiro,"10,81",Concluído
18/06/2025,PED-2559,,Torta Holandesa,Tortas,4,"10,21","1,41",iFood,Cartão Débito,,Concluído
18/06/2025,PED-2560,,Brigadeiro Gourmet,Doces,1,"24,17","0,96",WhatsApp,PIX,"7,76",Cancelado
18/06/2025,PED-2561,,Pão de Queijo,Salgados,4,"12,34",,Balcão,Cartão Débito,,Concluído
18/06/2025,PED-2561,,Brigadeiro Gourmet,Doces,1,"31,28",,WhatsApp,PIX,,Cancelado
19/06/2025,PED-2562,,Pão de Queijo,Salgados,2,"25,65",,Encomenda,PIX,,Concluído
19/06/2025,PED-2562,,Empada de Frango,Salgados,5,"33,87",,Balcão,PIX,,Concluído
19/06/2025,PED-2562,,Torta Holandesa,Tortas,5,"9,58",,iFood,PIX,,Cancelado
19/06/2025,PED-2562,,Trufa de Maracujá,Doces,3,"33,54","1,30",Balcão,Cartão Débito,,Concluído
19/06/2025,PED-2563,,Torta Holandesa,Tortas,4,"8,66",,Balcão,Cartão Crédito,,Concluído
19/06/2025,PED-2564,,Bolo de Chocolate,Bolos,3,"5,15",,WhatsApp,Cartão Crédito,"1,80",Concluído
20/06/2025,PED-2565,,Torta Holandesa,Tortas,5,"22,13",,Balcão,Dinheiro,"9,69",Concluído
20/06/2025,PED-2565,,Pão de Queijo,Salgados,2,"30,77","0,92",iFood,PIX,"12,30",Concluído
20/06/2025,PED-2566,,Torta de Limão,Tortas,4,"25,77",,Balcão,Dinheiro,,Cancelado
20/06/2025,PED-2567,,Brigadeiro,Doces,2,"20,24",,Balcão,Cartão Crédito,"6,24",Concluído
20/06/2025,PED-2567,,Empada de Frango,Salgados,2,"30,97","1,37",Encomenda,Cartão Crédito,,Concluído
20/06/2025,PED-2568,,Trufa de Morango,Doces,1,"21,92",,Encomenda,Dinheiro,"7,93",Concluído
20/06/2025,PED-2568,,Trufa de Maracujá,Doces,3,"16,84","2,55",WhatsApp,PIX,,Concluído
20/06/2025,PED-2568,,Empada de Frango,Salgados,3,"20,50","2,16",iFood,Dinheiro,,Concluído
20/06/2025,PED-2569,,Torta Holandesa,Tortas,1,"18,63",,Balcão,Cartão Débito,"6,75",Concluído
20/06/2025,PED-2569,,Trufa de Morango,Doces,4,"34,86","1,51",iFood,Cartão Crédito,"16,15",Concluído
20/06/2025,PED-2569,,Brigadeiro,Doces,1,"21,86",,Encomenda,Cartão Débito,,Concluído
20/06/2025,PED-2570,,Pão de Queijo,Salgados,5,"16,14",,WhatsApp,PIX,"6,66",Concluído
20/06/2025,PED-2570,,Trufa de Morango,Doces,3,"8,79",,iFood,PIX,"3,67",Concluído
20/06/2025,PED-2571,,Brigadeiro,Doces,4,"21,24",,Encomenda,Cartão Débito,"6,98",Concluído
20/06/2025,PED-2571,,Coxinha,Salgados,2,"7,35","2,08",Encomenda,PIX,"2,31",Concluído
21/06/2025,PED-2572,,Trufa de Maracujá,Doces,3,"11,08",,WhatsApp,Cartão Débito,,Concluído
21/06/2025,PED-2572,,Torta de Limão,Tortas,3,"8,56","1,95",iFood,Dinheiro,,Concluído
21/06/2025,PED-2573,,Torta de Limão,Tortas,5,"13,11","0,63",iFood,Cartão Crédito,"4,48",Concluído
21/06/2025,PED-2573,,Torta Holandesa,Tortas,5,"23,75",,Encomenda,PIX,,Concluído
21/06/2025,PED-2573,,Pão de Queijo,Salgados,4,"17,42","1,60",WhatsApp,Cartão Crédito,"6,30",Concluído
21/06/2025,PED-2573,,Trufa de Maracujá,Doces,5,"32,85",,WhatsApp,Cartão Débito,"12,53",Concluído
21/06/2025,PED-2574,,Trufa de Maracujá,Doces,4,"18,68","0,92",Encomenda,Cartão Crédito,,Cancelado
21/06/2025,PED-2574,,Pão de Queijo,Salgados,2,"10,99",,WhatsApp,Cartão Crédito,"4,91",Concluído
21/06/2025,PED-2574,,Bolo Red Velvet,Bolos,3,"30,88","2,33",WhatsApp,Cartão Crédito,,Concluído
21/06/2025,PED-2575,,Coxinha,Salgados,2,"32,52",,Encomenda,Cartão Crédito,,Concluído
21/06/2025,PED-2575,,Bolo Red Velvet,Bolos,1,"9,31",,iFood,Cartão Crédito,,Concluído
21/06/2025,PED-2575,,Brigadeiro,Doces,1,"27,39","3,00",Encomenda,PIX,,Cancelado
21/06/2025,PED-2576,,Torta Holandesa,Tortas,2,"30,23",,iFood,Dinheiro,,Concluído
21/06/2025,PED-2576,,Empada de Frango,Salgados,5,"32,86",,iFood,Cartão Crédito,"12,66",Concluído
21/06/2025,PED-2576,,Torta de Limão,Tortas,3,"14,40",,WhatsApp,PIX,,Concluído
21/06/2025,PED-2576,,Coxinha,Salgados,2,"27,30",,WhatsApp,Cartão Débito,"11,35",Concluído
21/06/2025,PED-2577,,Pão de Queijo,Salgados,4,"25,23",,Balcão,Dinheiro,,Concluído
21/06/2025,PED-2577,,Bolo de Cenoura,Bolos,1,"11,55","0,69",iFood,PIX,"4,62",Concluído
21/06/2025,PED-2577,,Bolo Red Velvet,Bolos,2,"5,24",,WhatsApp,PIX,"1,79",Concluído
21/06/2025,PED-2577,,Brigadeiro,Doces,2,"31,09",,WhatsApp,Dinheiro,"9,35",Concluído
21/06/2025,PED-2578,,Bolo de Chocolate,Bolos,5,"27,49","2,84",Balcão,PIX,"8,43",Cancelado
21/06/2025,PED-2578,,Bolo Red Velvet,Bolos,5,"19,24",,Encomenda,Cartão Débito,"8,74",Concluído
21/06/2025,PED-2578,,Brigadeiro,Doces,1,"28,56",,Balcão,Cartão Crédito,,Concluído
21/06/2025,PED-2578,,Bolo de Cenoura,Bolos,2,"19,03",,iFood,PIX,,Concluído
21/06/2025,PED-2579,,Empada de Frango,Salgados,3,"9,65",,iFood,Cartão Crédito,"4,28",Cancelado
21/06/2025,PED-2579,,Coxinha,Salgados,1,"9,72",,Encomenda,Dinheiro,,Concluído
21/06/2025,PED-2580,,Bolo Red Velvet,Bolos,1,"15,42",,Balcão,PIX,,Concluído
21/06/2025,PED-2580,,Empada de Frango,Salgados,5,"30,68",,Balcão,Cartão Crédito,"10,46",Concluído
21/06/2025,PED-2580,,Torta Holandesa,Tortas,3,"6,02",,WhatsApp,PIX,"2,64",Concluído
21/06/2025,PED-2580,,Bolo de Chocolate,Bolos,4,"12,65",,Balcão,PIX,"5,45",Concluído
22/06/2025,PED-2581,,Coxinha,Salgados,5,"11,78",,Balcão,Dinheiro,"4,44",Concluído
22/06/2025,PED-2581,,Pão de Queijo,Salgados,4,"21,42",,Encomenda,Cartão Crédito,"8,28",Concluído
22/06/2025,PED-2581,,Trufa de Maracujá,Doces,1,"29,48",,Encomenda,Cartão Débito,"9,95",Concluído
22/06/2025,PED-2581,,Brigadeiro Gourmet,Doces,4,"22,70",,iFood,Dinheiro,"6,99",Concluído
22/06/2025,PED-2582,,Brigadeiro,Doces,1,"16,58",,Balcão,Dinheiro,"6,70",Concluído
22/06/2025,PED-2582,,Torta de Limão,Tortas,4,"6,12",,iFood,PIX,"2,15",Cancelado
22/06/2025,PED-2582,,Bolo de Chocolate,Bolos,4,"16,92","2,87",Encomenda,Cartão Débito,"5,86",Concluído
22/06/2025,PED-2583,,Pão de Queijo,Salgados,2,"27,90","0,56",Balcão,Cartão Débito,"12,05",Cancelado
22/06/2025,PED-2583,,Coxinha,Salgados,3,"14,51",,Encomenda,PIX,"6,97",Concluído
22/06/2025,PED-2583,,Bolo de Chocolate,Bolos,5,"31,26",,WhatsApp,PIX,,Cancelado
22/06/2025,PED-2583,,Torta Holandesa,Tortas,1,"6,05",,Balcão,PIX,"2,25",Concluído
22/06/2025,PED-2584,,Brigadeiro Gourmet,Doces,2,"22,49","2,67",Balcão,Cartão Débito,"7,07",Concluído
22/06/2025,PED-2584,,Bolo de Chocolate,Bolos,3,"12,32","0,60",Encomenda,Cartão Débito,"3,85",Concluído
22/06/2025,PED-2585,,Torta Holandesa,Tortas,4,"8,63","0,62",Encomenda,Cartão Crédito,"3,19",Cancelado
22/06/2025,PED-2586,,Brigadeiro,Doces,1,"15,42",,Balcão,PIX,"5,54",Cancelado
22/06/2025,PED-2586,,Torta de Limão,Tortas,5,"31,93",,Balcão,Cartão Débito,,Concluído
22/06/2025,PED-2586,,Bolo de Cenoura,Bolos,4,"33,61","1,77",Balcão,Cartão Débito,"12,87",Concluído
22/06/2025,PED-2586,,Bolo Red Velvet,Bolos,5,"15,97",,WhatsApp,Dinheiro,"4,91",Concluído
22/06/2025,PED-2587,,Brigadeiro Gourmet,Doces,1,"24,11",,Balcão,Cartão Débito,,Concluído
22/06/2025,PED-2587,,Trufa de Maracujá,Doces,3,"14,42",,iFood,PIX,"6,22",Concluído
22/06/2025,PED-2587,,Bolo de Cenoura,Bolos,5,"7,42",,WhatsApp,Cartão Débito,,Cancelado
22/06/2025,PED-2587,,Coxinha,Salgados,5,"28,10",,WhatsApp,Cartão Crédito,"11,25",Concluído
22/06/2025,PED-2588,,Brigadeiro,Doces,3,"34,68","2,29",Balcão,PIX,,Concluído
22/06/2025,PED-2588,,Torta de Limão,Tortas,5,"6,22","1,12",WhatsApp,Cartão Débito,,Concluído
22/06/2025,PED-2589,,Empada de Frango,Salgados,4,"10,54",,iFood,PIX,"4,76",Concluído
22/06/2025,PED-2589,,Brigadeiro Gourmet,Doces,1,"29,69","1,91",Encomenda,PIX,,Concluído
22/06/2025,PED-2589,,Torta de Limão,Tortas,2,"24,38",,iFood,Dinheiro,,Concluído
22/06/2025,PED-2590,,Bolo de Chocolate,Bolos,4,"21,83",,iFood,PIX,"6,80",Concluído
22/06/2025,PED-2590,,Bolo de Cenoura,Bolos,4,"20,33",,iFood,PIX,"8,90",Concluído
22/06/2025,PED-2591,,Trufa de Morango,Doces,5,"26,63",,WhatsApp,Cartão Débito,,Concluído
22/06/2025,PED-2591,,Bolo Red Velvet,Bolos,3,"6,31",,Balcão,Cartão Débito,"2,90",Concluído
22/06/2025,PED-2592,,Brigadeiro Gourmet,Doces,1,"8,17",,iFood,Cartão Débito,"3,39",Concluído
22/06/2025,PED-2592,,Bolo Red Velvet,Bolos,3,"31,27",,iFood,PIX,,Concluído
22/06/2025,PED-2592,,Bolo de Cenoura,Bolos,2,"20,50",,Balcão,PIX,,Cancelado
23/06/2025,PED-2593,,Brigadeiro Gourmet,Doces,4,"15,30",,Encomenda,PIX,"7,27",Concluído
23/06/2025,PED-2593,,Coxinha,Salgados,2,"23,06",,Encomenda,Cartão Débito,,Cancelado
23/06/2025,PED-2593,,Pão de Queijo,Salgados,3,"9,84",,Balcão,Cartão Débito,"3,57",Concluído
23/06/2025,PED-2593,,Bolo Red Velvet,Bolos,1,"31,66",,Encomenda,PIX,,Concluído
23/06/2025,PED-2594,,Trufa de Maracujá,Doces,5,"24,06",,Balcão,Dinheiro,"8,16",Cancelado
23/06/2025,PED-2595,,Bolo Red Velvet,Bolos,4,"15,28",,WhatsApp,Cartão Crédito,,Cancelado
23/06/2025,PED-2596,,Bolo Red Velvet,Bolos,1,"31,03",,Balcão,Cartão Crédito,,Concluído
23/06/2025,PED-2596,,Brigadeiro Gourmet,Doces,4,"29,18",,Encomenda,PIX,"13,80",Concluído
23/06/2025,PED-2596,,Brigadeiro,Doces,5,"17,67",,Balcão,Cartão Crédito,,Cancelado
23/06/2025,PED-2596,,Bolo de Chocolate,Bolos,1,"33,67",,iFood,Cartão Crédito,"10,62",Concluído
24/06/2025,PED-2597,,Bolo de Cenoura,Bolos,3,"11,74",,WhatsApp,Dinheiro,,Concluído
24/06/2025,PED-2598,,Bolo de Chocolate,Bolos,1,"15,41","0,97",Encomenda,PIX,"7,48",Concluído
24/06/2025,PED-2599,,Bolo Red Velvet,Bolos,5,"7,46",,iFood,PIX,"3,28",Concluído
24/06/2025,PED-2600,,Coxinha,Salgados,4,"30,33","2,45",Encomenda,Cartão Débito,,Concluído
24/06/2025,PED-2601,,Bolo de Chocolate,Bolos,1,"31,51",,iFood,Cartão Crédito,"11,15",Concluído
24/06/2025,PED-2602,,Brigadeiro,Doces,5,"33,89","2,84",iFood,PIX,"16,80",Cancelado
24/06/2025,PED-2602,,Coxinha,Salgados,3,"33,86",,Encomenda,Cartão Crédito,"12,34",Concluído
24/06/2025,PED-2602,,Bolo Red Velvet,Bolos,5,"25,06",,iFood,Cartão Crédito,"7,66",Concluído
24/06/2025,PED-2602,,Torta Holandesa,Tortas,4,"28,54",,Encomenda,Cartão Débito,"11,04",Concluído
24/06/2025,PED-2603,,Trufa de Maracujá,Doces,2,"29,02",,Balcão,Cartão Débito,,Concluído
24/06/2025,PED-2604,,Brigadeiro,Doces,3,"14,68","2,99",WhatsApp,Cartão Débito,,Cancelado
24/06/2025,PED-2604,,Pão de Queijo,Salgados,4,"30,91","2,08",Encomenda,PIX,"9,36",Concluído
24/06/2025,PED-2604,,Bolo de Chocolate,Bolos,4,"17,58","2,82",Balcão,PIX,"6,98",Concluído
26/06/2025,PED-2605,,Torta de Limão,Tortas,3,"20,55",,Balcão,PIX,,Concluído
26/06/2025,PED-2605,,Bolo Red Velvet,Bolos,5,"19,14",,WhatsApp,Cartão Débito,"9,50",Concluído
26/06/2025,PED-2606,,Brigadeiro,Doces,2,"16,32","1,70",iFood,Dinheiro,,Concluído
26/06/2025,PED-2606,,Trufa de Maracujá,Doces,4,"34,60",,iFood,Cartão Crédito,,Concluído
26/06/2025,PED-2606,,Bolo Red Velvet,Bolos,3,"24,90",,WhatsApp,Cartão Débito,,Concluído
26/06/2025,PED-2607,,Bolo Red Velvet,Bolos,3,"27,56","1,57",Balcão,Dinheiro,,Concluído
26/06/2025,PED-2607,,Trufa de Maracujá,Doces,2,"18,29",,WhatsApp,Cartão Débito,,Cancelado
26/06/2025,PED-2608,,Trufa de Maracujá,Doces,3,"25,33",,iFood,Cartão Débito,"11,75",Concluído
26/06/2025,PED-2608,,Bolo Red Velvet,Bolos,1,"22,92",,iFood,Dinheiro,,Concluído
26/06/2025,PED-2608,,Brigadeiro,Doces,2,"16,58",,iFood,Dinheiro,"6,03",Concluído
26/06/2025,PED-2608,,Trufa de Morango,Doces,5,"32,67","2,72",WhatsApp,Cartão Débito,"11,41",Concluído
26/06/2025,PED-2609,,Brigadeiro Gourmet,Doces,4,"10,35",,iFood,PIX,"3,22",Concluído
26/06/2025,PED-2610,,Brigadeiro,Doces,1,"8,12","1,84",WhatsApp,PIX,"2,74",Concluído
26/06/2025,PED-2610,,Torta Holandesa,Tortas,5,"19,30",,Balcão,Cartão Débito,,Concluído
26/06/2025,PED-2610,,Brigadeiro Gourmet,Doces,5,"34,15","0,66",Encomenda,Dinheiro,"16,28",Concluído
26/06/2025,PED-2610,,Trufa de Morango,Doces,2,"13,28",,iFood,PIX,"4,21",Concluído
26/06/2025,PED-2611,,Bolo de Chocolate,Bolos,5,"30,82",,Balcão,PIX,"12,15",Concluído
26/06/2025,PED-2611,,Torta de Limão,Tortas,5,"6,28","1,11",Encomenda,Cartão Crédito,"3,11",Concluído
26/06/2025,PED-2611,,Bolo Red Velvet,Bolos,4,"23,99","1,11",Encomenda,Cartão Débito,"11,77",Concluído
26/06/2025,PED-2611,,Torta Holandesa,Tortas,3,"19,27",,Balcão,Cartão Débito,"9,24",Concluído
27/06/2025,PED-2612,,Bolo de Cenoura,Bolos,2,"7,06",,WhatsApp,Dinheiro,"2,64",Cancelado
27/06/2025,PED-2613,,Brigadeiro,Doces,1,"12,72",,Balcão,Cartão Débito,,Cancelado
27/06/2025,PED-2613,,Torta Holandesa,Tortas,3,"17,89",,iFood,Dinheiro,"5,87",Concluído
27/06/2025,PED-2614,,Trufa de Morango,Doces,4,"20,79",,iFood,Cartão Débito,"10,39",Cancelado
27/06/2025,PED-2614,,Bolo de Chocolate,Bolos,4,"24,55",,Encomenda,Cartão Débito,,Cancelado
27/06/2025,PED-2615,,Torta Holandesa,Tortas,2,"32,07","1,66",iFood,Dinheiro,"10,73",Concluído
27/06/2025,PED-2615,,Brigadeiro Gourmet,Doces,3,"28,21","2,61",iFood,PIX,,Concluído
27/06/2025,PED-2616,,Brigadeiro,Doces,5,"25,77","1,02",iFood,PIX,"8,30",Cancelado
27/06/2025,PED-2616,,Trufa de Maracujá,Doces,5,"15,83",,iFood,Cartão Débito,"7,56",Concluído
27/06/2025,PED-2617,,Torta de Limão,Tortas,5,"33,95",,Encomenda,Cartão Débito,,Concluído
27/06/2025,PED-2617,,Trufa de Maracujá,Doces,3,"22,71",,Balcão,Dinheiro,"10,55",Concluído
27/06/2025,PED-2617,,Pão de Queijo,Salgados,3,"7,97",,Encomenda,Cartão Crédito,,Cancelado
27/06/2025,PED-2617,,Bolo de Cenoura,Bolos,3,"19,96","1,15",Balcão,Cartão Crédito,,Concluído
28/06/2025,PED-2618,,Torta de Limão,Tortas,4,"17,33",,WhatsApp,Cartão Crédito,,Concluído
28/06/2025,PED-2619,,Torta de Limão,Tortas,2,"6,82",,Balcão,Cartão Crédito,"2,98",Concluído
28/06/2025,PED-2619,,Trufa de Maracujá,Doces,1,"34,12","2,62",Encomenda,Dinheiro,"15,01",Concluído
28/06/2025,PED-2620,,Trufa de Morango,Doces,2,"9,00",,WhatsApp,Dinheiro,"3,57",Concluído
28/06/2025,PED-2621,,Trufa de Maracujá,Doces,4,"12,26",,WhatsApp,PIX,,Cancelado
28/06/2025,PED-2621,,Coxinha,Salgados,4,"21,36",,iFood,Dinheiro,,Concluído
28/06/2025,PED-2621,,Torta Holandesa,Tortas,5,"21,02",,Balcão,Cartão Débito,"9,42",Concluído
28/06/2025,PED-2622,,Torta de Limão,Tortas,5,"21,98",,WhatsApp,Cartão Crédito,,Concluído
28/06/2025,PED-2622,,Trufa de Morango,Doces,3,"20,89",,iFood,Dinheiro,"9,95",Concluído
28/06/2025,PED-2622,,Bolo de Cenoura,Bolos,1,"9,77",,WhatsApp,PIX,"3,74",Concluído
28/06/2025,PED-2622,,Torta Holandesa,Tortas,3,"15,68",,Encomenda,Dinheiro,"5,87",Cancelado
28/06/2025,PED-2623,,Bolo de Cenoura,Bolos,4,"31,26","2,81",iFood,Cartão Crédito,,Cancelado
28/06/2025,PED-2623,,Bolo Red Velvet,Bolos,5,"24,91","1,27",Encomenda,PIX,"11,59",Concluído
28/06/2025,PED-2624,,Brigadeiro,Doces,1,"25,26",,WhatsApp,PIX,"11,99",Concluído
28/06/2025,PED-2624,,Bolo de Chocolate,Bolos,1,"28,07",,Balcão,PIX,"8,44",Concluído
28/06/2025,PED-2624,,Trufa de Maracujá,Doces,4,"16,53",,Balcão,Dinheiro,"6,24",Cancelado
28/06/2025,PED-2624,,Bolo Red Velvet,Bolos,4,"25,57","1,12",Balcão,Cartão Débito,,Concluído
28/06/2025,PED-2625,,Trufa de Morango,Doces,2,"22,20",,Encomenda,Cartão Crédito,"7,49",Concluído
28/06/2025,PED-2625,,Bolo de Chocolate,Bolos,3,"31,26","1,75",iFood,PIX,"13,25",Cancelado
28/06/2025,PED-2626,,Bolo de Cenoura,Bolos,1,"5,34",,WhatsApp,Cartão Débito,"1,62",Cancelado
28/06/2025,PED-2626,,Bolo de Chocolate,Bolos,4,"12,13","1,27",WhatsApp,PIX,"5,56",Concluído
28/06/2025,PED-2626,,Brigadeiro Gourmet,Doces,1,"21,92",,Balcão,Cartão Crédito,"7,64",Cancelado
28/06/2025,PED-2627,,Empada de Frango,Salgados,1,"10,68",,Balcão,Dinheiro,"4,59",Concluído
28/06/2025,PED-2627,,Torta de Limão,Tortas,2,"31,86",,Balcão,PIX,"14,62",Concluído
28/06/2025,PED-2627,,Trufa de Morango,Doces,4,"22,36",,iFood,Cartão Crédito,"9,92",Concluído
28/06/2025,PED-2628,,Torta de Limão,Tortas,2,"15,08",,Balcão,PIX,"5,36",Concluído
28/06/2025,PED-2629,,Pão de Queijo,Salgados,2,"6,26",,WhatsApp,Dinheiro,"2,67",Concluído
28/06/2025,PED-2629,,Bolo de Chocolate,Bolos,3,"11,36",,iFood,Cartão Crédito,"4,97",Concluído
28/06/2025,PED-2629,,Bolo Red Velvet,Bolos,5,"9,01",,WhatsApp,Dinheiro,"4,15",Concluído
28/06/2025,PED-2629,,Brigadeiro Gourmet,Doces,5,"21,49",,Encomenda,Cartão Débito,"6,73",Concluído
28/06/2025,PED-2630,,Pão de Queijo,Salgados,1,"29,72",,WhatsApp,PIX,"13,21",Concluído
28/06/2025,PED-2630,,Brigadeiro Gourmet,Doces,1,"34,20",,Encomenda,Cartão Crédito,"13,45",Concluído
28/06/2025,PED-2630,,Empada de Frango,Salgados,1,"28,52","1,12",Encomenda,Cartão Débito,,Concluído
28/06/2025,PED-2631,,Trufa de Maracujá,Doces,4,"10,48",,Balcão,PIX,,Cancelado
28/06/2025,PED-2631,,Bolo Red Velvet,Bolos,5,"17,48",,iFood,Cartão Débito,"6,28",Concluído
28/06/2025,PED-2631,,Empada de Frango,Salgados,4,"24,67","2,71",Encomenda,Cartão Débito,"11,74",Concluído
28/06/2025,PED-2631,,Torta de Limão,Tortas,1,"5,67",,iFood,Cartão Crédito,,Concluído
28/06/2025,PED-2632,,Bolo Red Velvet,Bolos,3,"28,11",,Balcão,Cartão Débito,"8,51",Concluído
28/06/2025,PED-2632,,Brigadeiro,Doces,4,"11,31","0,57",iFood,PIX,"4,66",Concluído
28/06/2025,PED-2633,,Torta Holandesa,Tortas,4,"26,75",,Encomenda,PIX,,Concluído
30/06/2025,PED-2634,,Empada de Frango,Salgados,1,"9,10",,Encomenda,Cartão Crédito,,Concluído
30/06/2025,PED-2634,,Torta Holandesa,Tortas,2,"22,55",,WhatsApp,Cartão Crédito,,Concluído
30/06/2025,PED-2635,,Brigadeiro Gourmet,Doces,3,"20,37","1,57",Balcão,Cartão Débito,"8,72",Concluído
30/06/2025,PED-2635,,Empada de Frango,Salgados,3,"32,00",,WhatsApp,Cartão Crédito,,Concluído
30/06/2025,PED-2635,,Brigadeiro,Doces,1,"24,59",,WhatsApp,Dinheiro,"9,59",Concluído
30/06/2025,PED-2636,,Torta Holandesa,Tortas,3,"29,18","1,19",Encomenda,PIX,,Concluído
30/06/2025,PED-2636,,Pão de Queijo,Salgados,5,"19,49","2,97",WhatsApp,Cartão Débito,"6,07",Concluído
30/06/2025,PED-2636,,Bolo de Chocolate,Bolos,2,"8,87",,WhatsApp,Cartão Débito,"4,22",Concluído
30/06/2025,PED-2637,,Empada de Frango,Salgados,1,"26,12",,iFood,Cartão Crédito,,Concluído
30/06/2025,PED-2637,,Bolo de Chocolate,Bolos,5,"17,92","2,51",Balcão,Dinheiro,,Concluído
30/06/2025,PED-2637,,Torta de Limão,Tortas,5,"7,88",,Balcão,Cartão Crédito,,Concluído
30/06/2025,PED-2637,,Trufa de Maracujá,Doces,5,"26,26",,WhatsApp,Cartão Débito,"10,19",Concluído
30/06/2025,PED-2638,,Brigadeiro,Doces,5,"14,50",,WhatsApp,Dinheiro,"5,15",Cancelado
30/06/2025,PED-2638,,Trufa de Morango,Doces,3,"26,75","2,92",WhatsApp,Dinheiro,"10,82",Concluído
30/06/2025,PED-2638,,Pão de Queijo,Salgados,3,"5,54",,iFood,PIX,,Concluído
30/06/2025,PED-2639,,Bolo de Cenoura,Bolos,5,"8,54",,iFood,Dinheiro,"3,16",Cancelado
01/07/2025,PED-2640,,Bolo de Cenoura,Bolos,4,"28,13",,WhatsApp,PIX,,Concluído
01/07/2025,PED-2640,,Bolo Red Velvet,Bolos,5,"27,84","2,31",Encomenda,Cartão Crédito,,Concluído
01/07/2025,PED-2640,,Trufa de Maracujá,Doces,4,"6,48",,iFood,Dinheiro,,Concluído
01/07/2025,PED-2641,,Bolo de Chocolate,Bolos,5,"28,10","2,59",iFood,Cartão Débito,"11,42",Concluído
01/07/2025,PED-2641,,Torta de Limão,Tortas,5,"5,87",,WhatsApp,Cartão Crédito,"1,95",Concluído
01/07/2025,PED-2641,,Brigadeiro,Doces,4,"12,38","2,42",Balcão,Cartão Crédito,"4,12",Concluído
01/07/2025,PED-2642,,Brigadeiro Gourmet,Doces,3,"27,56",,Balcão,Cartão Crédito,"13,04",Cancelado
01/07/2025,PED-2642,,Empada de Frango,Salgados,1,"21,99","1,37",Encomenda,Cartão Crédito,,Concluído
01/07/2025,PED-2642,,Bolo de Cenoura,Bolos,5,"7,92",,WhatsApp,Dinheiro,,Concluído
01/07/2025,PED-2643,,Trufa de Maracujá,Doces,5,"19,64",,WhatsApp,Cartão Crédito,"9,17",Concluído
01/07/2025,PED-2643,,Coxinha,Salgados,4,"20,48","1,75",WhatsApp,Cartão Débito,"9,71",Cancelado
01/07/2025,PED-2643,,Brigadeiro Gourmet,Doces,2,"24,33",,Balcão,PIX,"11,58",Concluído
01/07/2025,PED-2643,,Bolo de Chocolate,Bolos,5,"16,54","2,65",iFood,Dinheiro,"5,81",Concluído
01/07/2025,PED-2644,,Brigadeiro,Doces,3,"12,27",,iFood,PIX,,Concluído
01/07/2025,PED-2644,,Coxinha,Salgados,4,"10,71",,iFood,Dinheiro,,Concluído
01/07/2025,PED-2644,,Trufa de Maracujá,Doces,3,"9,59","2,38",WhatsApp,Cartão Débito,"3,35",Concluído
01/07/2025,PED-2645,,Coxinha,Salgados,4,"22,22",,Balcão,PIX,"8,50",Cancelado
01/07/2025,PED-2645,,Trufa de Morango,Doces,1,"13,58",,Balcão,PIX,"4,95",Concluído
01/07/2025,PED-2645,,Brigadeiro Gourmet,Doces,5,"18,10","2,93",iFood,Cartão Débito,"8,76",Concluído
01/07/2025,PED-2646,,Torta Holandesa,Tortas,5,"13,46",,iFood,PIX,"5,71",Concluído
01/07/2025,PED-2646,,Brigadeiro,Doces,4,"18,14",,iFood,Cartão Crédito,"8,57",Cancelado
02/07/2025,PED-2647,,Empada de Frango,Salgados,2,"5,30",,WhatsApp,Cartão Crédito,,Concluído
02/07/2025,PED-2647,,Torta Holandesa,Tortas,1,"20,46","2,20",Encomenda,Cartão Crédito,,Concluído
02/07/2025,PED-2648,,Trufa de Morango,Doces,2,"6,00",,iFood,Cartão Crédito,,Cancelado
02/07/2025,PED-2648,,Bolo Red Velvet,Bolos,2,"23,18",,Balcão,PIX,"10,97",Concluído
02/07/2025,PED-2648,,Brigadeiro,Doces,5,"34,65",,WhatsApp,PIX,"15,89",Concluído
02/07/2025,PED-2648,,Coxinha,Salgados,1,"25,90","2,71",iFood,Dinheiro,"9,01",Cancelado
02/07/2025,PED-2649,,Brigadeiro Gourmet,Doces,1,"16,39",,WhatsApp,Dinheiro,"7,85",Concluído
02/07/2025,PED-2649,,Trufa de Maracujá,Doces,1,"5,14",,WhatsApp,PIX,"1,77",Cancelado
02/07/2025,PED-2649,,Torta de Limão,Tortas,4,"11,17",,Balcão,Cartão Débito,"4,02",Concluído
02/07/2025,PED-2650,,Trufa de Maracujá,Doces,5,"25,63","2,32",Balcão,PIX,,Concluído
02/07/2025,PED-2650,,Coxinha,Salgados,1,"20,01","1,84",iFood,Cartão Crédito,"8,16",Concluído
